accs
24.8
34.0
40.8
47.8
50.0
53.3
56.7
57.7
60.0
61.1
62.3
63.6
62.6
63.4
66.4
45.75
53.6
56.9
59.1
60.1
60.0
61.65
61.95
62.15
62.45
61.5
62.25
61.85
62.8
62.35
50.766666666666666
54.033333333333324
55.73333333333333
55.666666666666664
57.033333333333324
60.06666666666665
60.7
61.03333333333334
60.46666666666668
61.1
61.43333333333332
60.833333333333336
60.966666666666676
61.56666666666666
62.43333333333332
52.775
55.025
55.025
55.85
56.275
56.2
56.9
56.825
57.65
57.6
55.9
55.85
55.925
56.0
58.05
50.28
51.98
55.94
56.379999999999995
56.17999999999999
56.09999999999999
55.21999999999999
55.0
54.54
56.339999999999996
55.92
54.620000000000005
54.1
53.8
53.17999999999999
47.43333333333334
51.03333333333334
50.78333333333334
51.7
51.10000000000001
50.83333333333333
53.18333333333332
54.16666666666667
54.35
52.45
52.45
51.45
51.283333333333324
50.63333333333333
51.766666666666666
47.828571428571436
48.95714285714287
49.75714285714286
49.900000000000006
50.357142857142854
49.628571428571426
49.885714285714286
50.35714285714286
49.78571428571429
50.07142857142858
50.00000000000001
50.24285714285715
50.25714285714285
49.05714285714286
48.48571428571429
46.5125
46.5625
47.5875
46.9625
48.45
49.2625
49.8125
49.1625
48.1375
47.9
46.925
47.0875
47.325
47.3125
47.0125
44.611111111111114
46.38888888888889
46.14444444444445
47.10000000000001
46.422222222222224
46.68888888888888
47.833333333333336
48.211111111111116
47.28888888888889
46.766666666666666
46.6888888888889
46.67777777777778
46.644444444444446
46.488888888888894
47.355555555555554
44.72
45.07
46.76
46.86
47.11
47.239999999999995
46.25
46.72
47.05
46.230000000000004
46.269999999999996
46.08
47.209999999999994
46.879999999999995
46.42
