accs
23.9
31.0
38.3
44.6
47.2
49.3
51.6
52.4
54.3
55.2
54.9
56.2
57.4
56.5
56.5
44.25
50.45
51.25
51.0
53.0
56.1
55.8
57.8
57.35
60.0
60.05
59.85
59.45
59.85
60.3
47.93333333333333
52.9
53.53333333333334
55.93333333333332
55.4
56.03333333333334
56.06666666666668
56.966666666666676
56.5
57.43333333333332
57.06666666666665
57.166666666666664
56.73333333333333
57.93333333333334
57.366666666666674
49.45
52.2
55.15
56.4
56.375
56.825
56.1
56.225
56.125
56.1
55.325
55.425
55.225
54.975
54.875
50.64
53.2
57.040000000000006
56.4
57.120000000000005
56.839999999999996
56.54
56.17999999999999
55.54
55.839999999999996
55.98
56.52
57.039999999999985
56.15999999999999
55.59999999999999
51.4
53.66666666666667
55.266666666666666
55.18333333333334
55.333333333333336
55.45
55.116666666666674
56.56666666666666
56.36666666666666
56.666666666666664
56.68333333333332
56.05
56.716666666666676
56.03333333333334
55.616666666666674
52.62857142857143
53.70000000000001
54.28571428571429
55.2
55.542857142857144
55.58571428571429
55.971428571428575
55.228571428571435
56.15714285714286
55.62857142857142
55.48571428571428
55.67142857142858
54.97142857142857
54.78571428571429
55.614285714285714
51.8875
53.725
54.625
56.0
55.4
54.9625
54.3375
54.5375
54.2375
54.6
54.45
54.6125
54.1375
54.9375
54.9875
51.91111111111111
52.7
53.733333333333334
54.344444444444434
54.64444444444443
53.988888888888894
54.0
54.16666666666667
53.37777777777778
53.05555555555556
53.18888888888888
53.58888888888889
54.044444444444444
54.0
54.355555555555554
50.940000000000005
52.720000000000006
52.54
52.720000000000006
53.46
54.089999999999996
53.629999999999995
53.959999999999994
54.34999999999999
54.029999999999994
53.460000000000015
53.470000000000006
54.31
53.989999999999995
54.04
