accs
25.2
34.5
40.6
46.7
49.4
51.3
55.7
55.3
57.0
59.2
58.7
59.5
61.2
61.8
64.0
45.5
49.95
51.7
56.8
58.6
59.5
63.3
62.9
62.5
62.45
61.85
62.8
62.75
63.45
63.9
53.7
60.3
60.73333333333333
60.366666666666674
61.7
61.500000000000014
62.63333333333334
62.96666666666666
65.0
64.73333333333332
65.03333333333333
65.26666666666668
65.46666666666667
64.96666666666667
64.36666666666666
56.05
59.425
61.275
62.6
63.1
63.225
63.2
63.925
63.8
64.05
63.325
63.25
63.775
64.325
63.75
57.6
60.94
63.14
64.36
63.42
62.74000000000001
63.55999999999999
63.54
64.70000000000002
65.72
65.3
65.92
66.17999999999999
65.98
65.46000000000001
60.06666666666666
62.33333333333333
62.766666666666666
62.75
65.69999999999999
66.08333333333333
66.0
65.68333333333334
65.53333333333333
65.74999999999999
65.68333333333332
66.08333333333334
66.03333333333333
66.31666666666666
66.08333333333333
61.28571428571429
63.77142857142858
64.04285714285714
64.80000000000001
64.91428571428571
64.97142857142858
66.07142857142858
66.15714285714287
65.61428571428573
66.74285714285715
66.7857142857143
67.15714285714286
67.18571428571428
67.3714285714286
67.14285714285714
61.6375
63.2
64.925
65.75
65.9125
66.175
66.0625
65.8375
65.675
66.275
65.7875
65.4
65.725
66.3875
66.2875
62.1
64.11111111111111
65.4888888888889
65.52222222222223
65.63333333333333
65.88888888888889
65.64444444444445
65.97777777777779
66.04444444444444
66.27777777777776
65.99999999999999
65.18888888888888
65.37777777777777
65.49999999999999
66.07777777777777
63.15
63.0
64.37
64.97999999999999
66.53
66.2
66.05
65.77
66.19999999999999
66.25999999999998
66.35999999999999
66.37
66.85000000000001
66.98
66.48
